2025-11-14 15:25:36,798 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-14 15:33:49,312 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 15:33:55,417 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 2ee1341b...)
2025-11-14 15:44:14,145 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 1053825d...)
2025-11-14 15:44:46,885 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 15:44:54,916 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 3a84d879...)
2025-11-14 15:53:07,948 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 15:53:15,785 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 967ba86f...)
2025-11-14 15:57:18,174 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 15:57:24,993 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: e01cf62c...)
2025-11-14 15:57:24,998 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 15:57:25,086 - ERROR - WPAgent - ListProbers - Failed to retrieve wafer probe machines: name 'payload_json' is not defined
2025-11-14 15:58:54,966 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 15:58:59,771 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: 97fef112...)
2025-11-14 15:58:59,777 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 15:59:09,823 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-14 16:04:47,894 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 16:04:57,993 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-14 16:16:19,415 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 16:16:27,159 - INFO - WPAgent - ListProbers - Sending command: ListProbers (request_id: f148f1b5...)
2025-11-14 16:16:27,165 - INFO - WPAgent - ListProbers - Received command: ListProbers
2025-11-14 16:16:37,213 - ERROR - WPAgent - ListProbers - No wafer probe machines found or database agent not responding
2025-11-25 09:54:50,661 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-25 09:56:17,816 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-25 09:56:17,817 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "MoveChuckZ",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "LocalMode",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListProbers",
        "ListChipTypes",
        "ListOrientations",
        "ResetAgent",
        "GetAgentState",
        "ListAvailableCommands"
    ],
    "output": "28 commands available"
}
2025-11-25 09:56:35,099 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-25 09:56:35,100 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "MoveChuckZ",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "LocalMode",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListProbers",
        "ListChipTypes",
        "ListOrientations",
        "ResetAgent",
        "GetAgentState",
        "ListAvailableCommands"
    ],
    "output": "28 commands available"
}
2025-11-25 09:59:20,693 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: 2515e97d...)
2025-11-25 09:59:20,696 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-25 09:59:20,697 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "MoveChuckZ",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "LocalMode",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListProbers",
        "ListChipTypes",
        "ListOrientations",
        "ResetAgent",
        "GetAgentState",
        "ListAvailableCommands"
    ],
    "output": "28 commands available"
}
2025-11-25 10:03:33,061 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-25 10:03:33,062 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "MoveChuckZ",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "LocalMode",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListProbers",
        "ListChipTypes",
        "ListOrientations",
        "ResetAgent",
        "GetAgentState",
        "ListAvailableCommands"
    ],
    "output": "28 commands available"
}
2025-11-25 10:04:30,234 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: 693d3929...)
2025-11-25 10:04:30,238 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-25 10:04:30,238 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "MoveChuckZ",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "LocalMode",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListProbers",
        "ListChipTypes",
        "ListOrientations",
        "ResetAgent",
        "GetAgentState",
